Date,Price,Open,High,Low,Vol.,Change %,Sector,value
2022-11-16,21.0,21.0,21.0,21.0,0.01K,0.0,bank,UBCI
2022-11-15,21.0,21.0,21.0,21.0,0.10K,0.0,bank,UBCI
2022-11-11,21.0,21.0,21.0,21.0,0.50K,0.0,bank,UBCI
2022-11-10,21.0,21.0,21.0,21.0,0.03K,-2.37,bank,UBCI
2022-11-09,21.51,21.51,21.51,21.51,0.10K,0.0,bank,UBCI
2022-11-08,21.51,21.51,21.51,21.51,0.16K,0.05,bank,UBCI
2022-11-07,21.5,21.5,21.5,21.5,0.10K,-0.46,bank,UBCI
2022-11-04,21.6,21.8,21.8,21.6,0.81K,-1.82,bank,UBCI
2022-11-03,22.0,22.0,22.0,22.0,0.51K,0.41,bank,UBCI
2022-11-02,21.91,21.9,21.91,21.9,84.62K,0.05,bank,UBCI
2022-11-01,21.9,21.9,21.9,21.9,1.88K,0.18,bank,UBCI
2022-10-31,21.86,21.86,21.86,21.86,0.10K,0.18,bank,UBCI
2022-10-28,21.82,21.81,21.82,21.81,0.30K,0.05,bank,UBCI
2022-10-27,21.81,21.81,21.81,21.81,0.10K,0.0,bank,UBCI
2022-10-26,21.81,21.81,21.81,21.81,0.10K,-0.05,bank,UBCI
2022-10-25,21.82,21.82,21.82,21.82,0.10K,0.32,bank,UBCI
2022-10-24,21.75,21.75,21.75,21.75,0.10K,0.05,bank,UBCI
2022-10-21,21.74,21.74,21.74,21.74,0.10K,0.0,bank,UBCI
2022-10-20,21.74,21.74,21.74,21.74,0.10K,0.05,bank,UBCI
2022-10-19,21.73,21.73,21.73,21.73,0.10K,0.0,bank,UBCI
2022-10-18,21.73,21.73,21.73,21.73,0.23K,0.05,bank,UBCI
2022-10-17,21.72,21.72,21.72,21.72,0.10K,-0.37,bank,UBCI
2022-10-14,21.8,21.8,21.8,21.8,0.10K,-1.76,bank,UBCI
2022-10-13,22.19,22.19,22.19,22.19,0.05K,2.26,bank,UBCI
2022-10-12,21.7,21.7,21.7,21.7,0.10K,0.42,bank,UBCI
2022-10-11,21.61,21.61,21.61,21.61,0.10K,-1.73,bank,UBCI
2022-10-10,21.99,21.99,21.99,21.6,0.12K,0.0,bank,UBCI
2022-10-07,21.99,21.6,21.99,21.6,0.11K,1.81,bank,UBCI
2022-10-06,21.6,21.6,21.6,21.6,0.10K,-2.44,bank,UBCI
2022-10-05,22.14,22.14,22.14,22.14,1.99K,-0.23,bank,UBCI
2022-10-04,22.19,22.19,22.19,22.19,0.25K,-2.97,bank,UBCI
2022-10-03,22.87,22.87,22.87,22.87,0.01K,-0.13,bank,UBCI
2022-09-30,22.9,22.9,22.9,22.9,0.04K,-0.04,bank,UBCI
2022-09-29,22.91,22.91,22.91,22.91,0.08K,0.0,bank,UBCI
2022-09-28,22.91,22.91,22.91,22.91,0.01K,-0.09,bank,UBCI
2022-09-27,22.93,22.93,22.93,22.93,0.90K,-4.46,bank,UBCI
2022-09-26,24.0,24.0,24.0,24.0,0.59K,1.31,bank,UBCI
2022-09-23,23.69,23.69,23.69,23.69,0.13K,3.0,bank,UBCI
2022-09-22,23.0,23.0,23.0,23.0,0.12K,-2.04,bank,UBCI
2022-09-21,23.48,23.48,23.48,23.48,0.20K,2.98,bank,UBCI
2022-09-20,22.8,22.8,22.8,22.8,0.12K,0.88,bank,UBCI
2022-09-19,22.6,22.6,22.6,22.6,0.00K,2.96,bank,UBCI
2022-09-16,21.95,21.95,21.95,21.95,0.10K,0.05,bank,UBCI
2022-09-15,21.94,21.94,21.94,21.94,0.10K,4.48,bank,UBCI
2022-09-14,21.0,21.0,21.0,21.0,0.10K,-0.47,bank,UBCI
2022-09-13,21.1,21.1,21.1,21.1,0.11K,3.58,bank,UBCI
2022-09-12,20.37,20.37,20.37,20.37,0.10K,-3.0,bank,UBCI
2022-09-09,21.0,21.0,21.0,21.0,0.01K,0.0,bank,UBCI
2022-09-08,21.0,21.0,21.0,21.0,0.89K,0.0,bank,UBCI
2022-09-07,21.0,21.63,21.63,21.0,2.31K,0.0,bank,UBCI
2022-09-06,21.0,21.0,21.0,21.0,0.27K,0.0,bank,UBCI
2022-09-05,21.0,21.0,21.0,21.0,0.10K,0.0,bank,UBCI
2022-09-02,21.0,21.0,21.0,21.0,0.10K,0.0,bank,UBCI
2022-09-01,21.0,21.0,21.0,21.0,0.10K,-3.71,bank,UBCI
2022-08-31,21.81,21.81,21.81,21.81,0.23K,-2.98,bank,UBCI
2022-08-30,22.48,22.48,22.48,22.48,0.00K,2.98,bank,UBCI
2022-08-29,21.83,21.2,21.83,21.2,0.10K,2.97,bank,UBCI
2022-08-26,21.2,21.2,21.2,21.2,0.10K,0.0,bank,UBCI
2022-08-25,21.2,21.2,21.2,21.2,1.00K,0.0,bank,UBCI
2022-08-24,21.2,21.2,21.2,21.2,0.10K,-2.89,bank,UBCI
2022-08-23,21.83,21.2,21.83,21.2,0.11K,2.97,bank,UBCI
2022-08-22,21.2,20.6,21.2,20.6,0.64K,5.95,bank,UBCI
2022-08-19,20.01,20.01,20.01,20.01,0.10K,-2.86,bank,UBCI
2022-08-18,20.6,20.01,20.6,20.01,0.30K,2.95,bank,UBCI
2022-08-17,20.01,20.01,20.01,20.01,0.10K,-2.86,bank,UBCI
2022-08-16,20.6,20.0,20.6,20.0,0.70K,3.0,bank,UBCI
2022-08-15,20.0,20.0,20.0,20.0,0.10K,0.0,bank,UBCI
2022-08-12,20.0,20.0,20.0,20.0,0.30K,0.0,bank,UBCI
2022-08-11,20.0,20.0,20.0,20.0,0.35K,0.0,bank,UBCI
2022-08-10,20.0,20.0,20.0,20.0,0.10K,-0.74,bank,UBCI
2022-08-09,20.15,20.15,20.15,20.15,0.10K,0.0,bank,UBCI
2022-08-08,20.15,20.15,20.15,20.15,0.10K,0.25,bank,UBCI
2022-08-05,20.1,20.1,20.1,20.1,0.10K,0.0,bank,UBCI
2022-08-04,20.1,20.1,20.1,20.1,0.11K,0.0,bank,UBCI
2022-08-03,20.1,20.1,20.1,20.1,0.10K,-0.05,bank,UBCI
2022-08-02,20.11,20.11,20.11,20.11,0.10K,0.05,bank,UBCI
2022-08-01,20.1,20.14,20.14,20.1,9.10K,-0.1,bank,UBCI
2022-07-29,20.12,20.1,20.12,20.1,9.00K,0.1,bank,UBCI
2022-07-27,20.1,20.1,20.1,20.1,0.10K,0.45,bank,UBCI
2022-07-26,20.01,20.01,20.01,20.01,0.10K,0.05,bank,UBCI
2022-07-22,20.0,20.0,20.0,20.0,0.10K,-0.5,bank,UBCI
2022-07-21,20.1,20.1,20.1,20.1,0.25K,0.45,bank,UBCI
2022-07-20,20.01,20.01,20.01,20.01,0.10K,0.05,bank,UBCI
2022-07-19,20.0,20.0,20.0,20.0,0.10K,-0.3,bank,UBCI
2022-07-18,20.06,20.06,20.06,20.06,0.20K,0.3,bank,UBCI
2022-07-15,20.0,20.0,20.0,20.0,0.70K,-0.05,bank,UBCI
2022-07-14,20.01,20.02,20.02,20.01,0.42K,0.0,bank,UBCI
2022-07-13,20.01,20.01,20.01,20.01,0.10K,-0.3,bank,UBCI
2022-07-12,20.07,20.07,20.07,20.07,0.10K,0.35,bank,UBCI
2022-07-11,20.0,20.0,20.0,20.0,0.10K,-0.55,bank,UBCI
2022-07-08,20.11,20.11,20.11,20.11,0.60K,0.05,bank,UBCI
2022-07-07,20.1,20.1,20.1,20.1,0.10K,0.25,bank,UBCI
2022-07-06,20.05,20.05,20.05,20.05,0.10K,0.0,bank,UBCI
2022-07-05,20.05,20.05,20.05,20.05,0.10K,-4.48,bank,UBCI
2022-07-04,20.99,20.75,20.99,20.75,0.03K,4.17,bank,UBCI
2022-07-01,20.15,20.15,20.15,20.15,0.11K,0.0,bank,UBCI
2022-06-30,20.15,20.15,20.15,20.15,0.10K,0.15,bank,UBCI
2022-06-29,20.12,20.12,20.12,20.12,0.06K,-0.15,bank,UBCI
2022-06-28,20.15,20.15,20.15,20.15,0.10K,0.0,bank,UBCI
2022-06-27,20.15,20.15,20.15,20.15,0.10K,0.15,bank,UBCI
2022-06-24,20.12,20.12,20.12,20.12,0.52K,0.05,bank,UBCI
2022-06-23,20.11,20.11,20.11,20.11,0.43K,-0.45,bank,UBCI
2022-06-22,20.2,20.2,20.2,20.2,0.20K,-3.76,bank,UBCI
2022-06-21,20.99,20.99,20.99,20.99,0.00K,1.16,bank,UBCI
2022-06-20,20.75,20.15,20.75,20.15,0.10K,3.23,bank,UBCI
2022-06-17,20.1,20.1,20.1,20.1,0.10K,-0.25,bank,UBCI
2022-06-16,20.15,20.15,20.15,20.15,0.10K,0.25,bank,UBCI
2022-06-15,20.1,20.1,20.1,20.1,0.10K,0.0,bank,UBCI
2022-06-14,20.1,20.1,20.1,20.1,0.50K,-4.24,bank,UBCI
2022-06-13,20.99,20.99,20.99,20.99,0.00K,4.69,bank,UBCI
2022-06-10,20.05,20.05,20.05,20.05,0.10K,-2.53,bank,UBCI
2022-06-09,20.57,20.57,20.57,20.57,0.00K,2.8,bank,UBCI
2022-06-08,20.01,20.01,20.01,20.01,0.35K,0.0,bank,UBCI
2022-06-07,20.01,20.05,20.05,20.01,26.07K,-4.62,bank,UBCI
2022-06-06,20.98,20.98,20.98,20.98,0.01K,-0.05,bank,UBCI
2022-06-03,20.99,20.99,20.99,20.99,0.01K,-2.33,bank,UBCI
2022-06-02,21.49,20.02,21.49,20.02,0.10K,7.34,bank,UBCI
2022-06-01,20.02,20.42,20.42,20.02,0.10K,0.05,bank,UBCI
2022-05-31,20.01,20.01,20.01,20.01,0.10K,0.0,bank,UBCI
2022-05-30,20.01,20.01,20.01,20.01,0.10K,0.05,bank,UBCI
2022-05-27,20.0,20.0,20.0,20.0,2.00K,0.0,bank,UBCI
2022-05-26,20.0,20.0,20.0,20.0,0.10K,0.0,bank,UBCI
2022-05-25,20.0,20.0,20.0,20.0,0.20K,0.0,bank,UBCI
2022-05-24,20.0,20.0,20.0,20.0,1.26K,0.0,bank,UBCI
2022-05-23,20.0,20.0,20.0,20.0,0.45K,0.0,bank,UBCI
2022-05-19,20.0,20.0,20.0,20.0,0.08K,-4.76,bank,UBCI
2022-05-18,21.0,21.0,21.0,21.0,0.00K,-0.99,bank,UBCI
2022-05-17,21.21,21.21,21.21,21.21,0.00K,2.96,bank,UBCI
2022-05-16,20.6,20.6,20.6,20.6,0.00K,3.0,bank,UBCI
2022-05-13,20.0,20.0,20.0,20.0,0.05K,0.0,bank,UBCI
2022-05-12,20.0,20.0,20.0,20.0,0.07K,0.0,bank,UBCI
2022-05-10,20.0,19.99,20.0,19.99,1.12K,-2.44,bank,UBCI
2022-05-09,20.5,20.5,20.5,20.5,0.00K,-0.15,bank,UBCI
2022-05-06,20.53,20.53,20.53,20.53,0.52K,-2.24,bank,UBCI
2022-05-05,21.0,21.0,21.0,21.0,0.03K,0.0,bank,UBCI
2022-05-04,21.0,20.56,21.0,20.56,0.00K,-0.47,bank,UBCI
2022-04-29,21.1,21.1,21.1,21.1,0.05K,-0.28,bank,UBCI
2022-04-28,21.16,21.16,21.16,21.16,0.00K,-2.94,bank,UBCI
2022-04-27,21.8,21.8,21.8,21.8,0.15K,0.32,bank,UBCI
2022-04-26,21.73,21.73,21.73,21.73,0.50K,-0.09,bank,UBCI
2022-04-25,21.75,21.75,21.75,21.75,0.05K,-5.43,bank,UBCI
2022-04-22,23.0,23.0,23.0,23.0,0.00K,5.99,bank,UBCI
2022-04-21,21.7,21.7,21.7,21.7,0.05K,0.0,bank,UBCI
2022-04-20,21.7,21.7,21.7,21.7,0.76K,0.0,bank,UBCI
2022-04-19,21.7,21.7,21.7,21.7,0.10K,0.0,bank,UBCI
2022-04-18,21.7,21.7,21.7,21.7,0.03K,0.23,bank,UBCI
2022-04-15,21.65,21.65,21.65,21.65,0.23K,-2.96,bank,UBCI
2022-04-14,22.31,22.0,22.31,22.0,2.10K,0.0,bank,UBCI
2022-04-13,22.31,22.31,22.31,22.31,0.10K,-3.0,bank,UBCI
2022-04-12,23.0,23.0,23.0,23.0,0.11K,0.0,bank,UBCI
2022-04-11,23.0,22.46,23.0,22.46,0.00K,5.46,bank,UBCI
2023-09-20,22.9,23.85,23.85,22.9,14.60K,-4.58,bank,UIB
2023-09-19,24.0,24.35,25.0,24.0,5.93K,-3.23,bank,UIB
2023-09-18,24.8,25.25,25.25,24.8,0.24K,-2.36,bank,UIB
2023-09-15,25.4,25.9,25.9,25.0,1.94K,-1.93,bank,UIB
2023-09-14,25.9,26.0,26.0,25.01,1.45K,-1.15,bank,UIB
2023-09-13,26.2,26.88,26.88,26.2,0.15K,0.0,bank,UIB
2023-09-12,26.2,26.8,26.8,26.0,0.45K,-2.24,bank,UIB
2023-09-11,26.8,26.8,26.8,26.6,0.28K,-0.3,bank,UIB
2023-09-08,26.88,26.5,26.88,26.5,0.15K,-0.44,bank,UIB
2023-09-07,27.0,26.12,27.1,26.11,3.25K,0.75,bank,UIB
2023-09-06,26.8,27.1,27.1,26.8,1.22K,-1.47,bank,UIB
2023-09-05,27.2,27.2,27.2,27.2,0.18K,0.0,bank,UIB
2023-09-04,27.2,27.19,27.2,27.19,0.10K,0.18,bank,UIB
2023-09-01,27.15,27.15,27.15,27.1,0.38K,-0.18,bank,UIB
2023-08-31,27.2,27.2,27.2,27.1,0.59K,-0.73,bank,UIB
2023-08-30,27.4,27.4,27.4,27.4,0.00K,0.0,bank,UIB
2023-08-29,27.4,27.4,27.4,27.1,0.91K,0.0,bank,UIB
2023-08-28,27.4,27.5,27.5,27.0,0.44K,-0.36,bank,UIB
2023-08-25,27.5,27.0,27.5,27.0,0.00K,1.85,bank,UIB
2023-08-24,27.0,27.5,27.5,27.0,0.33K,-1.82,bank,UIB
2023-08-23,27.5,27.0,27.5,27.0,0.85K,1.85,bank,UIB
2023-08-22,27.0,27.0,27.5,27.0,7.10K,0.0,bank,UIB
2023-08-21,27.0,27.66,27.66,27.0,7.13K,-2.42,bank,UIB
2023-08-18,27.67,26.15,27.67,26.15,7.67K,5.97,bank,UIB
2023-08-17,26.11,27.0,27.0,25.92,2.44K,-0.34,bank,UIB
2023-08-16,26.2,27.79,27.8,26.2,0.42K,-5.76,bank,UIB
2023-08-15,27.8,27.7,27.8,27.7,0.08K,-0.18,bank,UIB
2023-08-14,27.85,27.88,27.89,27.85,0.41K,3.15,bank,UIB
2023-08-11,27.0,27.9,27.9,27.0,0.02K,0.0,bank,UIB
2023-08-10,27.0,27.0,27.0,27.0,0.29K,-1.82,bank,UIB
2023-08-09,27.5,27.88,27.88,27.0,0.12K,-1.36,bank,UIB
2023-08-08,27.88,27.9,27.9,26.81,0.11K,1.01,bank,UIB
2023-08-07,27.6,28.01,28.01,27.6,0.59K,-1.43,bank,UIB
2023-08-04,28.0,28.15,28.15,28.0,0.76K,-0.53,bank,UIB
2023-08-03,28.15,28.72,28.72,28.15,0.29K,-0.04,bank,UIB
2023-08-02,28.16,28.16,28.16,28.15,3.36K,-1.98,bank,UIB
2023-08-01,28.73,28.73,28.73,28.73,0.10K,0.0,bank,UIB
2023-07-31,28.73,28.74,28.75,28.16,1.59K,-0.24,bank,UIB
2023-07-28,28.8,28.84,28.84,28.8,1.06K,-0.07,bank,UIB
2023-07-27,28.82,28.1,28.82,28.1,4.29K,2.56,bank,UIB
2023-07-26,28.1,28.2,28.2,28.1,1.69K,-0.35,bank,UIB
2023-07-24,28.2,28.2,28.2,28.2,0.63K,0.0,bank,UIB
2023-07-21,28.2,28.2,28.2,28.2,1.39K,-0.84,bank,UIB
2023-07-20,28.44,28.4,28.49,28.4,1.82K,0.85,bank,UIB
2023-07-18,28.2,28.48,28.49,28.2,2.49K,-0.88,bank,UIB
2023-07-17,28.45,28.49,28.49,28.45,0.92K,0.32,bank,UIB
2023-07-14,28.36,28.1,28.36,28.1,2.04K,0.93,bank,UIB
2023-07-13,28.1,28.25,28.25,28.1,2.24K,0.36,bank,UIB
2023-07-12,28.0,28.0,28.0,28.0,1.95K,0.0,bank,UIB
2023-07-11,28.0,28.3,28.3,28.0,4.99K,-1.06,bank,UIB
2023-07-10,28.3,28.3,28.35,28.3,0.43K,0.0,bank,UIB
2023-07-07,28.3,28.2,28.3,28.1,4.73K,0.71,bank,UIB
2023-07-06,28.1,28.1,28.2,28.1,5.34K,0.36,bank,UIB
2023-07-05,28.0,28.0,28.0,27.53,0.58K,1.82,bank,UIB
2023-07-04,27.5,27.9,27.9,27.5,0.66K,-1.43,bank,UIB
2023-07-03,27.9,27.6,28.0,27.6,0.55K,-0.71,bank,UIB
2023-06-30,28.1,28.39,28.39,28.1,0.82K,2.18,bank,UIB
2023-06-27,27.5,27.59,28.4,27.5,15.29K,0.0,bank,UIB
2023-06-26,27.5,27.5,27.6,27.25,2.32K,0.0,bank,UIB
2023-06-23,27.5,26.9,27.5,26.9,15.27K,2.42,bank,UIB
2023-06-22,26.85,26.65,26.85,26.6,1.90K,-0.19,bank,UIB
2023-06-21,26.9,26.89,27.0,26.89,1.89K,0.3,bank,UIB
2023-06-20,26.82,26.99,27.0,26.82,0.98K,-0.67,bank,UIB
2023-06-19,27.0,26.77,27.0,26.51,3.93K,0.93,bank,UIB
2023-06-16,26.75,26.51,26.75,26.51,0.32K,0.91,bank,UIB
2023-06-15,26.51,26.5,26.8,26.5,1.20K,0.04,bank,UIB
2023-06-14,26.5,26.51,27.0,26.5,3.03K,-1.19,bank,UIB
2023-06-13,26.82,27.85,27.85,26.82,0.95K,-3.8,bank,UIB
2023-06-12,27.88,27.5,27.88,26.85,1.41K,0.0,bank,UIB
2023-06-09,27.88,28.0,28.0,27.0,4.09K,-1.83,bank,UIB
2023-06-08,28.4,29.97,30.0,27.5,34.28K,-1.46,bank,UIB
2023-06-07,28.82,28.0,28.82,28.0,6.60K,5.99,bank,UIB
2023-06-06,27.19,27.2,27.2,26.55,6.95K,-1.49,bank,UIB
2023-06-05,27.6,27.3,27.6,27.3,2.02K,-0.72,bank,UIB
2023-06-02,27.8,28.0,28.0,27.1,5.07K,-0.71,bank,UIB
2023-06-01,28.0,27.2,28.49,27.2,29.87K,3.7,bank,UIB
2023-05-31,27.0,26.2,27.0,26.0,27.09K,3.25,bank,UIB
2023-05-30,26.15,26.0,26.2,25.9,1.29M,0.97,bank,UIB
2023-05-29,25.9,25.85,26.1,25.85,27.51K,0.19,bank,UIB
2023-05-26,25.85,25.72,25.85,25.71,1.49K,0.54,bank,UIB
2023-05-25,25.71,26.0,26.0,25.7,11.69K,-0.73,bank,UIB
2023-05-24,25.9,25.8,25.9,25.7,3.42K,1.17,bank,UIB
2023-05-23,25.6,25.8,25.8,25.44,7.73K,0.39,bank,UIB
2023-05-22,25.5,25.3,25.5,25.25,6.66K,0.79,bank,UIB
2023-05-19,25.3,25.0,25.5,25.0,7.59K,1.2,bank,UIB
2023-05-18,25.0,24.3,25.2,24.3,14.86K,4.17,bank,UIB
2023-05-17,24.0,23.1,24.01,23.0,30.15K,3.9,bank,UIB
2023-05-16,23.1,22.5,23.1,22.5,75.78K,1.99,bank,UIB
2023-05-15,22.65,22.65,22.65,22.6,2.06K,0.0,bank,UIB
2023-05-12,22.65,22.5,22.65,22.5,0.54K,0.71,bank,UIB
2023-05-11,22.49,22.55,22.55,22.4,0.55K,-0.71,bank,UIB
2023-05-10,22.65,22.7,22.7,22.55,1.70K,0.0,bank,UIB
2023-05-09,22.65,22.65,22.65,22.65,0.01K,0.0,bank,UIB
2023-05-08,22.65,22.7,22.7,22.65,0.89K,-0.22,bank,UIB
2023-05-05,22.7,22.8,22.8,22.7,1.80K,-0.44,bank,UIB
2023-05-04,22.8,22.8,22.8,22.8,1.39K,0.0,bank,UIB
2023-05-03,22.8,22.8,22.8,22.8,1.46K,0.0,bank,UIB
2023-05-02,22.8,22.7,22.8,22.7,0.18K,0.0,bank,UIB
2023-04-28,22.8,22.7,22.8,22.7,4.21K,0.0,bank,UIB
2023-04-27,22.8,23.0,23.0,22.8,2.09K,-0.87,bank,UIB
2023-04-26,23.0,22.98,23.0,22.98,0.20K,0.04,bank,UIB
2023-04-25,22.99,22.66,23.0,22.6,9.04K,1.05,bank,UIB
2023-04-24,22.75,22.99,22.99,22.71,0.53K,-1.09,bank,UIB
2023-04-20,23.0,22.9,23.0,22.7,1.75K,0.44,bank,UIB
2023-04-19,22.9,22.89,22.9,22.66,1.27K,0.0,bank,UIB
2023-04-17,22.9,22.9,22.9,22.6,2.03K,0.0,bank,UIB
2023-04-14,22.9,22.8,22.9,22.8,3.67K,-0.43,bank,UIB
2023-04-13,23.0,22.8,23.0,22.8,16.07K,0.44,bank,UIB
2023-04-12,22.9,22.9,23.0,22.9,5.73K,-0.43,bank,UIB
2023-04-11,23.0,22.9,23.4,22.9,4.17K,0.22,bank,UIB
2023-04-10,22.95,23.03,23.03,22.55,4.37K,-0.22,bank,UIB
2023-04-07,23.0,23.1,23.1,22.9,8.74K,-2.09,bank,UIB
2023-04-06,23.49,23.05,23.5,23.05,53.69K,-0.04,bank,UIB
2023-04-05,23.5,22.91,23.5,22.91,6.00K,2.75,bank,UIB
2023-04-04,22.87,22.7,23.0,22.7,1.54K,0.09,bank,UIB
2023-04-03,22.85,22.85,22.85,22.85,0.18K,0.0,bank,UIB
2023-03-31,22.85,22.85,23.0,22.85,0.97K,0.0,bank,UIB
2023-03-30,22.85,22.85,22.85,22.85,0.14K,-0.65,bank,UIB
2023-03-29,23.0,23.0,23.0,23.0,2.00K,0.0,bank,UIB
2023-03-28,23.0,22.85,23.2,22.85,3.00K,0.66,bank,UIB
2023-03-27,22.85,22.85,22.85,22.85,0.37K,-1.89,bank,UIB
2023-03-24,23.29,23.5,23.5,23.29,2.00K,-0.89,bank,UIB
2023-03-23,23.5,23.3,23.5,23.3,56.40K,1.73,bank,UIB
2023-03-22,23.1,23.2,23.35,23.0,5.07K,-1.24,bank,UIB
2023-03-21,23.39,23.39,23.39,23.39,2.00K,0.0,bank,UIB
2023-03-16,23.39,23.3,23.39,23.3,0.76K,-0.04,bank,UIB
2023-03-15,23.4,23.4,23.4,23.4,1.02K,-0.21,bank,UIB
2023-03-14,23.45,23.5,23.5,23.45,2.05K,-0.64,bank,UIB
2023-03-13,23.6,23.6,23.6,23.6,1.50K,-0.04,bank,UIB
2023-03-10,23.61,23.6,23.61,23.6,2.00K,0.04,bank,UIB
2023-03-08,23.6,23.6,23.65,23.6,4.03K,-0.21,bank,UIB
2023-03-07,23.65,23.66,23.75,23.65,3.02K,-0.59,bank,UIB
2023-03-06,23.79,23.8,23.8,23.65,2.13K,-0.04,bank,UIB
2023-03-03,23.8,23.66,23.98,23.65,5.22K,-0.04,bank,UIB
2023-03-02,23.81,23.72,23.81,23.72,2.94K,-0.17,bank,UIB
2023-03-01,23.85,23.8,23.85,23.8,15.76K,0.55,bank,UIB
2023-02-28,23.72,23.8,24.0,23.65,3.90K,-0.42,bank,UIB
2023-02-27,23.82,23.8,24.0,23.8,5.51K,0.08,bank,UIB
2023-02-24,23.8,23.65,23.8,23.65,2.27K,-0.75,bank,UIB
2023-02-23,23.98,23.7,23.98,23.7,0.31K,1.18,bank,UIB
2023-02-22,23.7,23.65,23.7,23.65,0.48K,0.21,bank,UIB
2023-02-21,23.65,23.66,23.66,23.65,4.83K,-1.42,bank,UIB
2023-02-20,23.99,23.9,23.99,23.66,1.51K,0.38,bank,UIB
2023-02-17,23.9,23.85,23.9,23.85,4.19K,0.0,bank,UIB
2023-02-16,23.9,23.9,23.96,23.9,1.26K,-0.25,bank,UIB
2023-02-15,23.96,23.9,23.96,23.9,2.03K,0.25,bank,UIB
2023-02-13,23.9,23.88,23.9,23.88,1.01K,0.0,bank,UIB
2023-02-10,23.9,23.9,23.9,23.49,0.36K,1.88,bank,UIB
2023-02-09,23.46,23.99,24.0,23.46,1.31K,-2.25,bank,UIB
2023-02-08,24.0,23.8,24.0,23.8,109.81K,0.84,bank,UIB
2023-02-07,23.8,23.33,23.8,23.33,0.24K,0.0,bank,UIB
2023-02-06,23.8,23.8,23.8,23.33,1.28K,-0.79,bank,UIB
2023-02-03,23.99,24.0,24.1,23.99,4.67K,-0.04,bank,UIB
2023-02-02,24.0,24.21,24.21,24.0,4.74K,-1.92,bank,UIB
2023-02-01,24.47,24.0,24.47,24.0,0.35K,1.96,bank,UIB
2023-01-31,24.0,24.0,24.01,24.0,6.37K,-0.83,bank,UIB
2023-01-30,24.2,24.3,24.3,24.2,2.00K,-0.41,bank,UIB
2023-01-27,24.3,24.3,24.3,24.2,0.46K,-0.21,bank,UIB
2023-01-26,24.35,24.48,24.48,24.35,0.06K,-0.53,bank,UIB
2023-01-25,24.48,24.3,24.49,24.2,4.00K,-0.04,bank,UIB
2023-01-24,24.49,24.3,24.49,24.21,0.24K,0.78,bank,UIB
2023-01-23,24.3,24.0,24.4,24.0,7.42K,0.41,bank,UIB
2023-01-20,24.2,24.4,24.4,24.2,3.57K,0.0,bank,UIB
2023-01-19,24.2,24.36,24.49,24.2,2.56K,-0.62,bank,UIB
2023-01-18,24.35,24.31,24.5,24.3,4.74K,-0.61,bank,UIB
2023-01-17,24.5,24.3,24.7,24.3,1.52K,0.82,bank,UIB
2023-01-16,24.3,24.71,24.71,24.3,2.78K,-1.62,bank,UIB
2023-01-13,24.7,24.99,24.99,24.6,1.00K,-1.2,bank,UIB
2023-01-12,25.0,25.42,25.45,24.74,2.52K,-1.92,bank,UIB
2023-01-11,25.49,25.7,25.7,25.41,8.83K,-0.82,bank,UIB
2023-01-10,25.7,24.9,25.7,24.9,32.03K,4.9,bank,UIB
2023-01-09,24.5,24.5,24.7,24.11,1.79K,-0.41,bank,UIB
2023-01-06,24.6,24.6,24.9,24.15,4.97K,-0.4,bank,UIB
2023-01-05,24.7,24.62,24.9,24.62,4.52K,0.41,bank,UIB
2023-01-04,24.6,24.25,24.9,24.2,3.90K,1.23,bank,UIB
2023-01-03,24.3,24.49,24.49,24.3,0.33K,-0.78,bank,UIB
2023-01-02,24.49,24.31,24.49,24.31,2.89K,0.0,bank,UIB
2022-12-30,24.49,24.25,24.49,24.25,0.98K,0.99,bank,UIB
2022-12-29,24.25,24.0,24.25,24.0,1.49K,1.04,bank,UIB
2022-12-28,24.0,23.74,24.16,23.7,3.32K,0.0,bank,UIB
2022-12-27,24.0,23.72,24.2,23.71,8.44K,1.22,bank,UIB
2022-12-26,23.71,24.2,24.25,23.71,8.02K,-2.23,bank,UIB
2022-12-23,24.25,23.85,24.25,23.85,3.60K,1.04,bank,UIB
2022-12-22,24.0,24.0,24.0,23.7,1.74K,0.0,bank,UIB
2022-12-21,24.0,23.95,24.01,23.95,32.01K,-0.7,bank,UIB
2022-12-20,24.17,23.9,24.18,23.89,4.51K,0.5,bank,UIB
2022-12-19,24.05,23.85,24.05,23.85,4.73K,0.21,bank,UIB
2022-12-16,24.0,23.4,24.0,23.4,358.74K,3.45,bank,UIB
2022-12-15,23.2,23.4,23.4,23.2,0.60K,-1.07,bank,UIB
2022-12-14,23.45,23.51,23.7,23.45,1.26K,-1.05,bank,UIB
2022-12-13,23.7,23.15,23.7,23.15,10.36K,2.6,bank,UIB
2022-12-12,23.1,23.01,23.15,23.0,1.49K,0.0,bank,UIB
2022-12-09,23.1,23.15,23.15,23.1,0.16K,-0.43,bank,UIB
2022-12-08,23.2,23.01,23.2,23.01,0.28K,0.83,bank,UIB
2022-12-07,23.01,23.0,23.15,23.0,0.75K,0.04,bank,UIB
2022-12-06,23.0,23.0,23.19,23.0,20.74K,0.0,bank,UIB
2022-12-05,23.0,23.09,23.18,22.99,1.77K,-1.08,bank,UIB
2022-12-02,23.25,23.3,23.3,23.11,3.44K,-0.43,bank,UIB
2022-12-01,23.35,23.2,23.35,23.2,12.08K,0.78,bank,UIB
