Date,Price,Open,High,Low,Vol.,Change %,Sector,value
2021-06-21,5.39,5.39,5.39,5.39,1.95K,-0.55,other,MNP
2021-06-17,5.42,5.35,5.5,5.32,2.00K,0.0,other,MNP
2021-06-16,5.42,5.42,5.42,5.42,0.01K,-1.96,other,MNP
2021-06-10,5.53,5.52,5.53,5.38,0.40K,-0.18,other,MNP
2021-06-08,5.54,5.42,5.54,5.42,1.55K,-0.35,other,MNP
2021-06-07,5.56,5.56,5.56,5.56,0.00K,-0.18,other,MNP
2021-06-04,5.56,5.56,5.56,5.42,2.51K,0.0,other,MNP
2021-06-03,5.56,5.56,5.56,5.56,0.07K,0.0,other,MNP
2021-06-02,5.56,5.56,5.56,5.56,0.02K,0.0,other,MNP
2021-06-01,5.56,5.56,5.61,5.56,2.19K,2.73,other,MNP
2021-05-31,5.42,5.42,5.42,5.42,0.51K,0.0,other,MNP
2021-05-28,5.42,5.42,5.42,5.42,0.10K,2.42,other,MNP
2021-05-27,5.29,5.4,5.4,5.29,3.39K,-2.36,other,MNP
2021-05-26,5.42,5.4,5.42,5.4,10.20K,0.18,other,MNP
2021-05-24,5.41,5.41,5.41,5.41,0.20K,2.43,other,MNP
2021-05-21,5.28,5.4,5.42,5.28,2.23K,-2.37,other,MNP
2021-05-20,5.41,5.42,5.42,5.34,2.56K,-0.18,other,MNP
2021-05-18,5.42,5.41,5.56,5.41,17.43K,0.18,other,MNP
2021-05-17,5.41,5.41,5.41,5.41,0.96K,0.0,other,MNP
2021-05-11,5.41,5.33,5.42,5.28,1.55K,0.18,other,MNP
2021-05-10,5.4,5.42,5.42,5.4,1.07K,-0.36,other,MNP
2021-05-07,5.42,5.39,5.42,5.39,1.57K,0.0,other,MNP
2021-05-06,5.42,5.53,5.53,5.39,10.76K,-2.14,other,MNP
2021-05-05,5.54,5.62,5.62,5.54,4.44K,-4.42,other,MNP
2021-04-30,5.79,5.81,5.81,5.67,0.38K,-0.51,other,MNP
2021-04-29,5.82,5.67,5.82,5.67,0.05K,-0.34,other,MNP
2021-04-28,5.84,5.68,5.84,5.68,0.01K,-0.17,other,MNP
2021-04-27,5.85,5.85,5.85,5.59,8.58K,1.54,other,MNP
2021-04-26,5.76,5.85,5.85,5.76,0.94K,0.86,other,MNP
2021-04-23,5.71,5.69,5.71,5.69,2.03K,-2.52,other,MNP
2021-04-22,5.86,5.71,5.86,5.71,0.01K,2.76,other,MNP
2021-04-21,5.7,5.44,5.7,5.43,5.87K,4.32,other,MNP
2021-04-20,5.47,5.61,5.85,5.47,2.10K,-5.13,other,MNP
2021-04-16,5.76,5.85,5.85,5.76,1.02K,-1.52,other,MNP
2021-04-15,5.85,5.71,5.85,5.68,5.36K,0.0,other,MNP
2021-04-14,5.85,5.85,5.85,5.71,3.11K,-0.17,other,MNP
2021-04-13,5.86,5.77,5.86,5.77,0.23K,0.17,other,MNP
2021-04-12,5.85,5.85,5.85,5.85,0.01K,0.0,other,MNP
2021-04-08,5.85,5.86,5.86,5.85,0.11K,2.41,other,MNP
2021-04-07,5.71,5.71,5.71,5.71,0.01K,-3.83,other,MNP
2021-04-06,5.94,5.79,5.94,5.79,0.53K,-0.34,other,MNP
2021-04-05,5.96,5.96,5.96,5.96,0.00K,-0.17,other,MNP
2021-04-02,5.97,5.97,5.98,5.82,0.62K,-0.33,other,MNP
2021-04-01,5.99,5.95,5.99,5.8,3.31K,0.0,other,MNP
2021-03-31,5.99,5.75,5.99,5.65,8.42K,2.92,other,MNP
2021-03-30,5.82,5.93,5.93,5.82,9.26K,-3.0,other,MNP
2021-03-29,6.0,5.99,6.0,5.82,9.40K,0.0,other,MNP
2021-03-26,6.0,5.85,6.0,5.82,4.10K,3.09,other,MNP
2021-03-25,5.82,5.5,5.82,5.5,9.30K,2.83,other,MNP
2021-03-24,5.66,5.83,5.83,5.66,4.02K,-2.92,other,MNP
2021-03-23,5.83,5.83,5.83,5.83,0.00K,0.0,other,MNP
2021-03-22,5.83,5.8,5.83,5.8,0.10K,2.82,other,MNP
2021-03-17,5.67,5.45,5.67,5.45,12.51K,2.16,other,MNP
2021-03-16,5.55,5.5,5.55,5.5,0.21K,0.0,other,MNP
2021-03-15,5.55,5.55,5.59,5.55,0.86K,-0.89,other,MNP
2021-03-12,5.6,5.6,5.6,5.6,0.20K,0.0,other,MNP
2021-03-11,5.6,5.5,5.6,5.5,1.35K,-0.53,other,MNP
2021-03-10,5.63,5.63,5.63,5.63,0.75K,2.36,other,MNP
2021-03-09,5.5,5.6,5.6,5.5,0.73K,-1.79,other,MNP
2021-03-08,5.6,5.63,5.63,5.6,1.20K,-0.53,other,MNP
2021-03-05,5.63,5.6,5.65,5.6,1.90K,-0.35,other,MNP
2021-03-04,5.65,5.5,5.65,5.49,3.64K,0.18,other,MNP
2021-03-03,5.64,5.5,5.65,5.5,0.79K,-0.18,other,MNP
2021-03-01,5.65,5.75,5.79,5.65,2.57K,0.0,other,MNP
2021-02-26,5.65,5.65,5.67,5.65,2.55K,2.54,other,MNP
2021-02-25,5.51,5.5,5.6,5.5,1.00K,-2.65,other,MNP
2021-02-24,5.66,5.66,5.66,5.5,0.64K,0.0,other,MNP
2021-02-23,5.66,5.66,5.66,5.5,0.85K,2.91,other,MNP
2021-02-22,5.5,5.6,5.6,5.5,0.42K,-2.83,other,MNP
2021-02-18,5.66,5.66,5.7,5.66,0.85K,-2.92,other,MNP
2021-02-17,5.83,5.83,5.83,5.83,0.10K,1.04,other,MNP
2021-02-16,5.77,5.75,5.77,5.75,0.10K,0.35,other,MNP
2021-02-15,5.75,5.61,5.75,5.6,6.88K,-0.35,other,MNP
2021-02-12,5.77,5.6,5.77,5.6,0.50K,2.49,other,MNP
2021-02-11,5.63,5.65,5.69,5.63,2.87K,-1.05,other,MNP
2021-02-10,5.69,5.71,5.71,5.69,1.00K,-2.9,other,MNP
2021-02-09,5.86,5.87,5.87,5.71,4.80K,-0.34,other,MNP
2021-02-08,5.88,5.7,5.88,5.7,4.00K,2.8,other,MNP
2021-02-05,5.72,5.79,5.79,5.72,0.54K,-2.89,other,MNP
2021-02-04,5.89,5.9,5.9,5.89,1.04K,1.38,other,MNP
2021-02-03,5.81,5.81,5.81,5.81,1.25K,0.0,other,MNP
2021-02-02,5.81,5.99,5.99,5.81,4.56K,-0.17,other,MNP
2021-02-01,5.82,6.0,6.0,5.82,5.29K,-3.0,other,MNP
2021-01-29,6.0,5.82,6.0,5.8,9.87K,2.39,other,MNP
2021-01-28,5.86,5.86,5.86,5.86,2.56K,-1.84,other,MNP
2021-01-27,5.97,5.9,6.07,5.83,7.01K,1.19,other,MNP
2021-01-26,5.9,5.92,5.92,5.9,10.41K,-0.17,other,MNP
2021-01-25,5.91,5.95,5.95,5.9,6.20K,-2.15,other,MNP
2021-01-22,6.04,5.96,6.04,5.96,0.67K,1.51,other,MNP
2021-01-21,5.95,6.17,6.17,5.95,4.00K,-2.94,other,MNP
2021-01-20,6.13,6.13,6.17,6.13,0.54K,0.33,other,MNP
2021-01-19,6.11,5.92,6.12,5.82,12.50K,1.83,other,MNP
2021-01-18,6.0,6.0,6.0,6.0,0.54K,-1.64,other,MNP
2021-01-15,6.1,6.1,6.1,6.1,1.02K,-0.49,other,MNP
2021-01-13,6.13,5.83,6.13,5.81,7.14K,2.51,other,MNP
2021-01-12,5.98,5.98,5.98,5.98,0.63K,-1.97,other,MNP
2021-01-11,6.1,6.0,6.14,6.0,5.16K,2.01,other,MNP
2021-01-08,5.98,5.83,5.98,5.8,0.42K,1.36,other,MNP
2021-01-07,5.9,5.9,5.95,5.9,0.28K,0.0,other,MNP
2021-01-06,5.9,5.97,5.97,5.85,3.14K,-0.17,other,MNP
2021-01-05,5.91,6.0,6.01,5.9,1.63K,-1.83,other,MNP
2021-01-04,6.02,6.29,6.29,6.02,0.71K,-2.27,other,MNP
2020-12-31,6.16,6.17,6.17,6.01,12.75K,0.98,other,MNP
2020-12-30,6.1,6.12,6.12,6.08,13.24K,-0.33,other,MNP
2020-12-29,6.12,6.12,6.12,6.12,0.36K,-0.16,other,MNP
2020-12-28,6.13,6.13,6.13,6.12,1.90K,0.0,other,MNP
2020-12-25,6.13,6.15,6.15,6.0,5.64K,0.49,other,MNP
2020-12-24,6.1,6.14,6.15,5.98,0.06K,-0.81,other,MNP
2020-12-23,6.15,6.17,6.17,5.94,0.96K,0.49,other,MNP
2020-12-22,6.12,5.99,6.17,5.98,8.75K,0.0,other,MNP
2020-12-21,6.12,6.12,6.12,5.98,1.98K,0.33,other,MNP
2020-12-18,6.1,6.09,6.14,6.09,4.47K,-0.81,other,MNP
2020-12-17,6.15,6.07,6.15,6.07,0.97K,1.49,other,MNP
2020-12-16,6.06,6.06,6.06,6.06,0.10K,1.85,other,MNP
2020-12-15,5.95,5.95,5.95,5.95,1.00K,-1.98,other,MNP
2020-12-14,6.07,6.08,6.08,5.95,0.36K,-0.16,other,MNP
2020-12-11,6.08,6.0,6.08,6.0,1.40K,0.16,other,MNP
2020-12-10,6.07,5.9,6.07,5.9,4.61K,2.88,other,MNP
2020-12-09,5.9,5.91,6.06,5.9,22.01K,0.0,other,MNP
2020-12-08,5.9,6.08,6.08,5.9,2.12K,-2.96,other,MNP
2020-12-07,6.08,6.01,6.25,5.92,4.76K,-0.33,other,MNP
2020-12-04,6.1,6.25,6.25,6.1,1.81K,-2.71,other,MNP
2020-12-03,6.27,6.29,6.29,6.27,0.66K,-0.16,other,MNP
2020-12-02,6.28,6.29,6.29,6.28,1.94K,0.0,other,MNP
2020-12-01,6.28,6.3,6.3,6.28,1.00K,-0.16,other,MNP
2020-11-30,6.29,6.3,6.3,6.15,0.24K,-0.16,other,MNP
2020-11-27,6.3,6.35,6.35,6.15,1.14K,0.0,other,MNP
2020-11-26,6.3,6.3,6.31,6.3,1.60K,0.8,other,MNP
2020-11-25,6.25,6.28,6.28,6.14,1.43K,1.63,other,MNP
2020-11-24,6.15,6.18,6.3,6.12,0.80K,-2.38,other,MNP
2020-11-23,6.3,6.48,6.48,6.3,1.18K,-2.93,other,MNP
2020-11-20,6.49,6.49,6.49,6.49,0.10K,0.31,other,MNP
2020-11-19,6.47,6.49,6.49,6.47,9.43K,-0.77,other,MNP
2020-11-18,6.52,6.31,6.55,6.31,0.51K,0.31,other,MNP
2020-11-17,6.5,6.5,6.5,6.4,2.45K,-1.37,other,MNP
2020-11-16,6.59,6.46,6.6,6.46,0.91K,-0.9,other,MNP
2020-11-13,6.65,6.65,6.8,6.6,17.78K,1.53,other,MNP
2020-11-12,6.55,6.3,6.55,6.2,52.74K,5.99,other,MNP
2020-11-11,6.18,6.0,6.18,5.85,32.45K,3.17,other,MNP
2020-11-10,5.99,5.99,5.99,5.99,0.15K,2.74,other,MNP
2020-11-09,5.83,5.83,5.83,5.83,0.50K,-2.67,other,MNP
2020-11-06,5.99,6.0,6.0,5.83,9.93K,2.39,other,MNP
2020-11-05,5.85,5.99,5.99,5.84,0.61K,0.52,other,MNP
2020-11-04,5.82,6.0,6.0,5.82,0.87K,-3.0,other,MNP
2020-11-03,6.0,5.96,6.0,5.82,1.87K,0.0,other,MNP
2020-11-02,6.0,5.96,6.0,5.96,0.49K,-2.28,other,MNP
2020-10-30,6.14,6.14,6.14,6.14,0.05K,0.0,other,MNP
2020-10-28,6.14,5.99,6.14,5.99,0.74K,0.0,other,MNP
2020-10-27,6.14,6.14,6.14,6.14,2.34K,0.0,other,MNP
2020-10-26,6.14,6.19,6.19,5.98,4.35K,0.0,other,MNP
2020-10-23,6.14,6.0,6.14,6.0,0.15K,2.5,other,MNP
2020-10-22,5.99,6.16,6.16,5.99,1.23K,-2.76,other,MNP
2020-10-21,6.16,6.18,6.18,6.16,0.35K,3.01,other,MNP
2020-10-20,5.98,6.0,6.0,5.98,1.16K,-2.76,other,MNP
2020-10-19,6.15,6.14,6.15,6.14,0.11K,0.0,other,MNP
2020-10-16,6.15,6.15,6.15,6.15,0.61K,1.65,other,MNP
2020-10-14,6.05,6.03,6.28,6.02,5.56K,-3.66,other,MNP
2020-10-13,6.28,6.25,6.28,6.25,0.55K,1.29,other,MNP
2020-10-12,6.2,6.2,6.28,6.2,2.56K,0.0,other,MNP
2020-10-09,6.2,6.2,6.2,6.05,0.91K,0.16,other,MNP
2020-10-08,6.19,6.03,6.2,6.03,4.72K,0.49,other,MNP
2020-10-07,6.16,6.35,6.35,6.16,1.00K,-2.99,other,MNP
2020-10-06,6.35,6.18,6.35,6.0,21.54K,2.58,other,MNP
2020-10-05,6.19,6.21,6.21,6.03,0.43K,2.65,other,MNP
2020-10-02,6.03,6.2,6.2,6.03,1.21K,-2.9,other,MNP
2020-10-01,6.21,6.31,6.31,6.21,1.01K,-2.97,other,MNP
2020-09-30,6.4,6.4,6.4,6.3,1.00K,-0.62,other,MNP
2020-09-29,6.44,6.49,6.49,6.44,0.75K,0.47,other,MNP
2020-09-28,6.41,6.41,6.41,6.41,0.55K,0.0,other,MNP
2020-09-25,6.41,6.41,6.41,6.41,1.01K,-2.88,other,MNP
2020-09-24,6.6,6.6,6.6,6.6,0.09K,2.33,other,MNP
2020-09-23,6.45,6.44,6.45,6.44,0.22K,0.78,other,MNP
2020-09-22,6.4,6.3,6.4,6.3,5.38K,0.0,other,MNP
2020-09-21,6.4,6.3,6.4,6.3,1.04K,-0.78,other,MNP
2023-09-21,5.06,4.97,5.06,4.97,1.05K,1.2,other,TPR
2023-09-20,5.0,5.03,5.03,4.97,9.95K,-0.6,other,TPR
2023-09-19,5.03,5.06,5.06,5.03,0.54K,0.0,other,TPR
2023-09-18,5.03,5.01,5.03,5.0,1.35K,0.0,other,TPR
2023-09-14,5.03,5.02,5.03,5.0,5.10K,0.0,other,TPR
2023-09-13,5.03,5.02,5.03,5.0,1.24K,0.2,other,TPR
2023-09-12,5.02,5.06,5.06,5.01,1.11K,-0.79,other,TPR
2023-09-11,5.06,5.01,5.06,5.01,42.15K,1.0,other,TPR
2023-09-08,5.01,5.08,5.08,5.0,2.76K,-1.38,other,TPR
2023-09-07,5.08,5.01,5.08,5.0,7.70K,0.4,other,TPR
2023-09-06,5.06,5.06,5.06,5.06,14.02K,0.0,other,TPR
2023-09-05,5.06,5.06,5.06,5.0,20.55K,1.0,other,TPR
2023-09-04,5.01,5.07,5.07,5.0,24.55K,-1.38,other,TPR
2023-09-01,5.08,4.99,5.08,4.99,23.76K,1.6,other,TPR
2023-08-31,5.0,4.96,5.0,4.96,5.11K,0.0,other,TPR
2023-08-30,5.0,5.0,5.06,5.0,3.72K,0.0,other,TPR
2023-08-29,5.0,5.0,5.0,4.96,4.65K,0.81,other,TPR
2023-08-28,4.96,5.0,5.0,4.96,4.60K,-0.8,other,TPR
2023-08-25,5.0,5.0,5.0,4.88,2.80K,0.2,other,TPR
2023-08-24,4.99,4.96,5.0,4.94,7.76K,1.01,other,TPR
2023-08-23,4.94,4.91,4.94,4.91,12.14K,0.41,other,TPR
2023-08-22,4.92,4.92,4.92,4.92,0.85K,0.0,other,TPR
2023-08-21,4.92,4.86,4.92,4.86,0.01K,-0.2,other,TPR
2023-08-18,4.93,4.86,4.93,4.86,0.83K,1.65,other,TPR
2023-08-17,4.85,4.85,4.85,4.82,1.50K,0.0,other,TPR
2023-08-16,4.85,4.81,4.85,4.81,1.05K,0.83,other,TPR
2023-08-15,4.81,4.88,4.88,4.8,5.09K,0.21,other,TPR
2023-08-14,4.8,4.77,4.8,4.77,3.99K,0.0,other,TPR
2023-08-11,4.8,4.8,4.8,4.75,3.70K,0.0,other,TPR
2023-08-10,4.8,4.71,4.8,4.7,6.30K,1.91,other,TPR
2023-08-09,4.71,4.9,4.9,4.71,5.84K,-2.89,other,TPR
2023-08-08,4.85,4.9,5.0,4.85,6.83K,-1.02,other,TPR
2023-08-07,4.9,4.87,4.91,4.82,2.75K,0.0,other,TPR
2023-08-04,4.9,4.95,4.96,4.9,6.13K,-2.0,other,TPR
2023-08-03,5.0,5.03,5.03,4.99,2.97K,-0.2,other,TPR
2023-08-02,5.01,5.04,5.05,5.01,1.77K,-0.79,other,TPR
2023-08-01,5.05,5.09,5.1,5.05,7.46K,-1.37,other,TPR
2023-07-31,5.12,5.12,5.12,5.12,2.37K,-1.16,other,TPR
2023-07-28,5.18,5.16,5.18,5.1,9.09K,0.39,other,TPR
2023-07-27,5.16,5.19,5.19,5.15,7.14K,-0.58,other,TPR
2023-07-26,5.19,5.16,5.19,5.16,2.28K,-0.19,other,TPR
2023-07-24,5.2,5.2,5.2,5.16,0.91K,0.78,other,TPR
2023-07-21,5.16,5.19,5.24,5.16,2.29K,-0.58,other,TPR
2023-07-20,5.19,5.09,5.19,5.09,11.06K,1.96,other,TPR
2023-07-18,5.09,5.26,5.26,5.08,1.97K,-6.09,other,TPR
2023-07-17,5.42,5.42,5.42,5.42,23.91K,0.0,other,TPR
2023-07-14,5.42,5.4,5.42,5.4,4.17K,0.37,other,TPR
2023-07-13,5.4,5.38,5.4,5.38,1.35K,0.0,other,TPR
2023-07-12,5.4,5.4,5.4,5.37,4.29K,0.19,other,TPR
2023-07-11,5.39,5.37,5.39,5.37,3.46K,0.37,other,TPR
2023-07-10,5.37,5.37,5.39,5.36,5.47K,0.0,other,TPR
2023-07-07,5.37,5.35,5.37,5.35,1.12K,1.9,other,TPR
2023-07-06,5.27,5.23,5.35,5.23,4.24K,0.76,other,TPR
2023-07-05,5.23,5.2,5.27,5.2,15.63K,0.58,other,TPR
2023-07-04,5.2,5.22,5.22,5.15,2.97K,-0.76,other,TPR
2023-07-03,5.24,5.24,5.25,5.19,4.11K,-0.19,other,TPR
2023-06-30,5.25,5.25,5.26,5.25,6.70K,0.96,other,TPR
2023-06-27,5.2,5.27,5.28,5.19,5.42K,-1.33,other,TPR
2023-06-26,5.27,5.2,5.27,5.11,3.87K,-0.19,other,TPR
2023-06-23,5.28,5.28,5.28,5.25,4.70K,0.38,other,TPR
2023-06-22,5.26,5.28,5.28,5.23,15.49K,0.0,other,TPR
2023-06-21,5.26,5.27,5.27,5.24,8.55K,-0.19,other,TPR
2023-06-20,5.27,5.25,5.28,5.25,11.04K,-0.19,other,TPR
2023-06-19,5.28,5.3,5.3,5.25,3.57K,0.0,other,TPR
2023-06-16,5.28,5.29,5.29,5.21,8.64K,1.34,other,TPR
2023-06-15,5.21,5.24,5.3,5.19,14.24K,-0.76,other,TPR
2023-06-14,5.25,5.38,5.38,5.22,2.61K,-0.94,other,TPR
2023-06-13,5.3,5.13,5.3,5.13,48.42K,3.31,other,TPR
2023-06-12,5.13,5.13,5.14,5.1,22.00K,-0.19,other,TPR
2023-06-09,5.14,5.02,5.14,5.02,5.16K,0.0,other,TPR
2023-06-08,5.14,5.0,5.14,5.0,38.50K,2.8,other,TPR
2023-06-07,5.0,4.95,5.0,4.95,16.13K,0.0,other,TPR
2023-06-06,5.0,5.04,5.04,5.0,0.03K,0.2,other,TPR
2023-06-05,4.99,4.95,4.99,4.95,1.05K,0.0,other,TPR
2023-06-02,4.99,5.0,5.0,4.99,3.45K,-0.2,other,TPR
2023-06-01,5.0,5.05,5.07,4.94,111.28K,2.25,other,TPR
2023-05-31,4.89,4.9,4.9,4.89,10.35K,-0.2,other,TPR
2023-05-30,4.9,4.9,4.95,4.9,6.17K,-1.01,other,TPR
2023-05-29,4.95,5.0,5.0,4.87,4.95K,-1.98,other,TPR
2023-05-26,5.05,5.08,5.08,5.0,8.04K,-0.59,other,TPR
2023-05-25,5.08,5.13,5.13,5.0,37.21K,0.59,other,TPR
2023-05-24,5.05,5.1,5.1,5.02,11.87K,-0.98,other,TPR
2023-05-23,5.1,5.19,5.19,5.1,27.46K,-1.35,other,TPR
2023-05-22,5.17,5.16,5.17,5.1,49.89K,0.19,other,TPR
2023-05-19,5.16,4.9,5.17,4.9,72.88K,5.74,other,TPR
2023-05-18,4.88,4.8,4.88,4.8,6.65K,1.67,other,TPR
2023-05-17,4.8,4.8,4.8,4.77,15.88K,0.21,other,TPR
2023-05-16,4.79,4.79,4.8,4.7,9.13K,0.63,other,TPR
2023-05-15,4.76,4.78,4.78,4.65,21.02K,1.49,other,TPR
2023-05-12,4.69,4.61,4.7,4.61,57.90K,1.74,other,TPR
2023-05-11,4.61,4.55,4.61,4.5,29.60K,2.22,other,TPR
2023-05-10,4.51,4.52,4.55,4.5,9.59K,-0.88,other,TPR
2023-05-09,4.55,4.5,4.57,4.49,109.23K,1.11,other,TPR
2023-05-08,4.5,4.57,4.58,4.5,23.46K,-1.75,other,TPR
2023-05-05,4.58,4.59,4.59,4.55,6.54K,0.0,other,TPR
2023-05-04,4.58,4.55,4.59,4.55,2.05K,-0.22,other,TPR
2023-05-03,4.59,4.5,4.59,4.5,167.75K,1.77,other,TPR
2023-05-02,4.51,4.55,4.55,4.5,6.44K,-1.74,other,TPR
2023-04-28,4.59,4.6,4.6,4.55,3.23K,-0.22,other,TPR
2023-04-27,4.6,4.6,4.6,4.55,7.23K,2.22,other,TPR
2023-04-26,4.5,4.6,4.6,4.5,19.47K,-2.17,other,TPR
2023-04-25,4.6,4.6,4.6,4.57,11.71K,0.0,other,TPR
2023-04-24,4.6,4.6,4.65,4.59,44.37K,0.0,other,TPR
2023-04-20,4.6,4.65,4.68,4.59,26.03K,0.44,other,TPR
2023-04-19,4.58,4.59,4.7,4.58,22.36K,0.66,other,TPR
2023-04-18,4.55,4.33,4.55,4.33,35.91K,5.81,other,TPR
2023-04-14,4.3,4.36,4.36,4.3,2.88K,-1.6,other,TPR
2023-04-13,4.37,4.3,4.37,4.3,1.94K,-0.46,other,TPR
2023-04-12,4.39,4.39,4.39,4.31,0.02K,1.86,other,TPR
2023-04-11,4.31,4.39,4.39,4.31,4.71K,-1.82,other,TPR
2023-04-10,4.39,4.39,4.39,4.34,3.25K,1.15,other,TPR
2023-04-07,4.34,4.34,4.36,4.31,4.67K,0.93,other,TPR
2023-04-06,4.3,4.3,4.35,4.3,1.84K,-1.15,other,TPR
2023-04-05,4.35,4.32,4.35,4.3,0.86K,-0.23,other,TPR
2023-04-04,4.36,4.32,4.36,4.32,6.26K,-0.46,other,TPR
2023-04-03,4.38,4.3,4.38,4.3,0.05K,1.62,other,TPR
2023-03-31,4.31,4.35,4.35,4.31,7.39K,-0.69,other,TPR
2023-03-30,4.34,4.34,4.34,4.31,10.82K,0.0,other,TPR
2023-03-29,4.34,4.34,4.34,4.31,7.89K,-0.23,other,TPR
2023-03-28,4.35,4.32,4.35,4.31,37.74K,0.23,other,TPR
2023-03-27,4.34,4.35,4.35,4.34,2.00K,0.46,other,TPR
2023-03-24,4.32,4.33,4.33,4.32,11.89K,-1.37,other,TPR
2023-03-23,4.38,4.39,4.39,4.38,6.10K,0.0,other,TPR
2023-03-22,4.38,4.39,4.39,4.35,2.78K,-0.23,other,TPR
2023-03-21,4.39,4.39,4.39,4.39,0.07K,0.92,other,TPR
2023-03-17,4.35,4.4,4.4,4.31,17.10K,-1.14,other,TPR
2023-03-16,4.4,4.4,4.4,4.35,37.34K,0.23,other,TPR
2023-03-15,4.39,4.36,4.39,4.3,66.26K,1.39,other,TPR
2023-03-14,4.33,4.28,4.35,4.28,33.45K,1.17,other,TPR
2023-03-13,4.28,4.27,4.29,4.27,4.80K,0.23,other,TPR
2023-03-10,4.27,4.23,4.27,4.23,16.54K,0.95,other,TPR
2023-03-09,4.23,4.21,4.23,4.2,2.53K,0.71,other,TPR
2023-03-08,4.2,4.22,4.22,4.17,3.07K,-0.71,other,TPR
2023-03-07,4.23,4.23,4.24,4.23,2.47K,0.0,other,TPR
2023-03-06,4.23,4.2,4.23,4.2,10.97K,0.71,other,TPR
2023-03-03,4.2,4.17,4.2,4.16,15.33K,-0.47,other,TPR
2023-03-02,4.22,4.16,4.22,4.16,28.11K,0.48,other,TPR
2023-03-01,4.2,4.2,4.22,4.2,3.58K,0.96,other,TPR
2023-02-28,4.16,4.18,4.18,4.12,17.00K,-0.24,other,TPR
2023-02-27,4.17,4.15,4.18,4.1,7.84K,1.21,other,TPR
2023-02-24,4.12,4.1,4.12,4.1,0.65K,-0.72,other,TPR
2023-02-23,4.15,4.15,4.16,4.1,1.57K,1.22,other,TPR
2023-02-22,4.1,4.1,4.1,4.1,6.50K,-1.2,other,TPR
2023-02-21,4.15,4.1,4.15,4.1,11.73K,0.24,other,TPR
2023-02-20,4.14,4.15,4.16,4.1,25.53K,0.98,other,TPR
2023-02-17,4.1,4.13,4.15,4.09,19.50K,0.49,other,TPR
2023-02-16,4.08,4.15,4.17,4.08,20.75K,-1.69,other,TPR
2023-02-15,4.15,4.11,4.17,4.11,11.49K,0.73,other,TPR
2023-02-14,4.12,4.15,4.15,4.11,19.22K,0.49,other,TPR
2023-02-13,4.1,4.1,4.14,4.1,1.50K,0.0,other,TPR
2023-02-10,4.1,4.18,4.18,4.1,8.76K,-0.97,other,TPR
2023-02-09,4.14,4.18,4.19,4.13,33.96K,0.49,other,TPR
2023-02-08,4.12,4.15,4.15,4.12,8.46K,-0.72,other,TPR
2023-02-07,4.15,4.15,4.2,4.15,6.28K,-0.95,other,TPR
2023-02-06,4.19,4.18,4.2,4.15,4.78K,1.7,other,TPR
2023-02-03,4.12,4.18,4.18,4.12,0.25K,-1.67,other,TPR
2023-02-02,4.19,4.19,4.19,4.19,0.18K,0.48,other,TPR
2023-02-01,4.17,4.12,4.17,4.1,7.17K,0.48,other,TPR
2023-01-31,4.15,4.12,4.15,4.12,3.34K,0.0,other,TPR
2023-01-30,4.15,4.12,4.15,4.12,0.88K,0.0,other,TPR
2023-01-27,4.15,4.1,4.15,4.1,3.46K,1.22,other,TPR
2023-01-26,4.1,4.05,4.1,4.05,1.18K,1.49,other,TPR
2023-01-25,4.04,4.05,4.05,4.0,8.86K,-0.25,other,TPR
2023-01-24,4.05,4.08,4.08,4.0,5.33K,1.25,other,TPR
2023-01-23,4.0,4.1,4.1,3.95,22.03K,0.0,other,TPR
2023-01-20,4.0,4.1,4.1,3.98,8.54K,0.0,other,TPR
2023-01-19,4.0,4.05,4.1,4.0,5.99K,-1.23,other,TPR
2023-01-18,4.05,3.98,4.1,3.98,8.17K,1.25,other,TPR
2023-01-17,4.0,4.09,4.09,4.0,0.17K,0.0,other,TPR
2023-01-16,4.0,3.99,4.1,3.99,7.10K,-1.23,other,TPR
2023-01-13,4.05,4.05,4.1,4.05,1.57K,1.25,other,TPR
2023-01-12,4.0,4.0,4.0,3.99,5.90K,0.0,other,TPR
2023-01-11,4.0,4.0,4.03,3.99,8.20K,0.25,other,TPR
2023-01-10,3.99,4.0,4.0,3.98,13.58K,-0.25,other,TPR
2023-01-09,4.0,4.0,4.05,3.99,12.30K,0.0,other,TPR
2023-01-06,4.0,4.0,4.0,3.98,13.23K,0.0,other,TPR
2023-01-05,4.0,4.0,4.09,3.98,26.63K,-0.5,other,TPR
2023-01-04,4.02,4.07,4.07,4.0,24.15K,-1.23,other,TPR
2023-01-03,4.07,4.14,4.14,4.05,3.92K,-1.69,other,TPR
2023-01-02,4.14,4.15,4.15,4.07,0.84K,-0.48,other,TPR
2022-12-30,4.16,4.08,4.16,4.05,47.32K,1.71,other,TPR
2022-12-29,4.09,4.12,4.12,4.04,16.87K,-0.49,other,TPR
2022-12-28,4.11,4.04,4.11,4.04,6.27K,0.24,other,TPR
2022-12-27,4.1,4.06,4.1,4.06,0.71K,0.99,other,TPR
2022-12-26,4.06,4.12,4.12,4.06,4.59K,0.0,other,TPR
2022-12-23,4.06,4.06,4.08,4.06,4.93K,0.0,other,TPR
2022-12-22,4.06,4.1,4.1,4.05,3.16K,-0.98,other,TPR
2022-12-21,4.1,4.01,4.1,4.01,4.76K,1.23,other,TPR
2022-12-20,4.05,4.17,4.17,4.0,250.49K,-3.11,other,TPR
